Unnamed: 0,movie_id,title,tags
2841,10220,Rounders,A young man is a reformed gambler who must return to playing big stakes poker to help a friend pay off loan sharks. gambling law compulsivegambling roulette gain MattDamon JohnTurturro GretchenMol JohnDahl
1884,9290,Crocodile Dundee in Los Angeles,"After settling in the tiny Australian town of Walkabout Creek with his significant other and his young son, Mick ""Crocodile"" Dundee is thrown for a loop when a prestigious Los Angeles newspaper offers his honey a job. The family migrates back to the United States, and Croc and son soon find themselves learning some lessons about American life -- many of them inadvertent crocodile trafficjam losangeles stolenpainting PaulHogan LindaKozlowski JereBurns SimonWincer"
389,52451,The Three Musketeers,The hot-headed young D'Artagnan along with three former legendary but now down on their luck Musketeers must unite and defeat a beautiful double agent and her villainous employer from seizing the French throne and engulfing Europe in war. numberintitle historicalfiction musketeer 17thcentury 3d MillaJovovich OrlandoBloom LoganLerman PaulW.S.Anderson
4621,2786,Pierrot le Fou,"Pierrot escapes his boring society and travels from Paris to the Mediterranean Sea with Marianne, a girl chased by hit-men from Algeria. They lead an unorthodox life, always on the run. paris painting independentfilm money bombing bullet dock frenchnoir Jean-PaulBelmondo AnnaKarina GraziellaGalvani Jean-LucGodard"
4274,100,"Lock, Stock and Two Smoking Barrels",A card sharp and his unwillingly-enlisted friends need to make a lot of cash quick after losing a sketchy poker match. To do this they decide to pull a heist on a small-time gang who happen to be operating out of the flat next door. ambush alcohol shotgun tea joint machismo cocktail rifle marijuana cockneyaccent potsmoking hatchet antique cardsharp anger carjacking piano stripshow highstakes JasonFlemyng DexterFletcher NickMoran GuyRitchie
845,12117,Instinct,"Dr. Ethan Powell, an anthropologist, is in Africa studying apes when he is lost for two years. When he is found, he kills 3 men and puts 2 in the hospital. Cuba Gooding's character is a psychiatrist who wants to take up the task of trying to get Dr. Powell to speak again and maybe even stand judgment at a trial for his release from prison of mental cases. Along the way, Cuba has to deal with also helping the mental patients that are being abused and neglected. In this process Cuba learns a few things about himself and life, and so does Anthony Hopkins character, Dr. Powell. prison gorilla research instinct murder psychologist AnthonyHopkins CubaGoodingJr. DonaldSutherland JonTurteltaub"
542,25769,Carriers,"Four friends fleeing a viral pandemic soon learn they are more dangerous than any virus.A deadly virus has spread across the globe. Contagion is everywhere, no one is safe and no one can be trusted. Four young attractive people race through the back roads of the American West to the pounding beat of a vacation soundtrack. Their aim is to retreat to secluded utopian beach in the Gulf of Mexico, where they could peacefully wait out the pandemic and survive the apocalyptic disease. Their plans take a grim turn when their car breaks down on an isolated road starting a chain of events that will seal the fate of each of them in an inexorable and horrifying voyage of hell through a western landscape populated by only the hideous dead or the twisted living. beach desperation infection survival biohazard disease trust virus pandemic LouTaylorPucci ChrisPine PiperPerabo ÀlexPastor"
91,47933,Independence Day: Resurgence,"We always knew they were coming back. Using recovered alien technology, the nations of Earth have collaborated on an immense defense program to protect the planet. But nothing can prepare us for the aliens’ advanced and unprecedented force. Only the ingenuity of a few brave men and women can bring our world back from the brink of extinction. alternatehistory alieninvasion LiamHemsworth JeffGoldblum BillPullman RolandEmmerich"
3617,13193,Saved!,"Teenage Mary Cummings, who has ""been Born Again her whole life,"" is about to enter her senior year at American Eagle Christian High School near Baltimore with her Fundamentalist Christian friends Hilary Faye and Veronica, the three of whom have formed a girl group called the Christian Jewels. Everything seems perfect—until Mary’s ""perfect Christian boyfriend"" Dean tells her, as they’re swimming underwater, that he thinks he's gay. christianity gay comingout independentfilm comingofage lgbtchild JenaMalone MandyMoore MacaulayCulkin BrianDannelly"
1979,24961,The Wiz,"A Thanksgiving dinner brings a host of family together in a Harlem apartment, where a 24-year-old schoolteacher named Dorothy Gale (Diana Ross) lives with her Aunt Em (Theresa Merritt) and Uncle Henry (Stanley Greene). Extremely introverted, she has, as Aunt Em teases her, ""never been south of 125th Street"", and refuses to move out and on with her life. melancholy littledog basedonstagemusical basedonfilm wizard DianaRoss MichaelJackson NipseyRussell SidneyLumet"
2630,10075,Blood and Chocolate,A young teenage werewolf is torn between honoring her family's secret and her love for a man. chocolate werewolf womandirector interspeciesromance animalhorror basedonyoungadultnovel AgnesBruckner HughDancy KatjaRiemann KatjavonGarnier
3801,34941,The Last Time I Committed Suicide,"Neal Cassady is living the beat life during the 1940s, working at The Tire Yard and and philandering around town. However, he has visions of a happy life with kids and a white picket fence. When his girlfried, Joan, tries to kill herself he gets scared and runs away. But when Joan reappears will he take the chance at that happiness, or will he turn his back on it? independentfilm ThomasJane KeanuReeves ClaireForlani StephenT.Kay"
3954,84174,Bachelorette,Three friends are asked to be bridesmaids at a wedding of a woman they used to ridicule back in high school. bridesmaid stripclub femalefriendship reunion druguse wedding weddingdress childhoodfriends womandirector bacheloretteparty bitch fatwoman KirstenDunst IslaFisher LizzyCaplan LeslyeHeadland
1676,265208,Wild Card,"When a Las Vegas bodyguard with lethal skills and a gambling problem gets in trouble with the mob, he has one last play… and it's all or nothing. gambling bodyguard remake JasonStatham MichaelAngarano MiloVentimiglia SimonWest"
1048,10731,The Client,"A street-wise kid, Mark Sway, sees the suicide of Jerome Clifford, a prominent Louisiana lawyer, whose current client is Barry 'The Blade' Muldano, a Mafia hit-man. Before Jerome shoots himself, he tells Mark where the body of a Senator is buried. Clifford shoots himself and Mark is found at the scene, and both the FBI and the Mafia quickly realize that Mark probably knows more than he says. suicide brotherbrotherrelationship witnessprotection principalwitness brother investigation searchforwitnesses lawyer gangster SusanSarandon TommyLeeJones Mary-LouiseParker JoelSchumacher"
1960,83770,On the Road,"Dean and Sal are the portrait of the Beat Generation. Their search for ""It"" results in a fast paced, energetic roller coaster ride with highs and lows throughout the U.S. basedonnovel cemetery narration nudity funeral song friendship roadtrip marijuana snow cigarettesmoking writer photograph ontheroad sexscene typewriter voiceover suicidethoughts roadmovie denvercolorado kerouac GarrettHedlund SamRiley KristenStewart WalterSalles"
2602,9686,New York Stories,"Three stories happening in New York. The first, by Scorsese, is about a painter who creates his works helped by high volume music and an attractive assistant; second, by Coppola, is about a rich and bold 12 years old who helps her separated parents to reconciliate; third, by Allen, is a witty piece of comedy about the impossibility of getting rid of the son's role. newyork mother hotel robbery jealousy obsession artist gallery assistant anthology lawyer city art occult young WoodyAllen MarvinChatinover MaeQuestel FrancisFordCoppola"
237,290595,The Huntsman: Winter's War,"As two evil sisters prepare to conquer the land, two renegades—Eric the Huntsman, who aided Snow White in defeating Ravenna in Snowwhite and the Huntsman, and his forbidden lover, Sara—set out to stop them. witch magic fairytale snowwhite huntsman ChrisHemsworth CharlizeTheron EmilyBlunt CedricNicolas-Troyan"
3762,10744,The Cooler,"(William H. Macy) works at a Las Vegas casino, where he uses his innate ability to bring about misfortune in those around him to jinx gamblers into losing. His imposing boss, Shelly Kaplow (Alec Baldwin), is happy with the arrangement. But Bernie finds unexpected happiness when he begins dating attractive waitress Natalie Belisario (Maria Bello). casino jinx badluck WilliamH.Macy AlecBaldwin MariaBello WayneKramer"
3254,668,On Her Majesty's Secret Service,"James Bond tracks archnemesis Ernst Blofeld to a mountaintop retreat where he's training an army of beautiful but lethal women. Along the way, Bond falls for Italian contessa Tracy Draco -- and marries her in order to get closer to Blofeld. Meanwhile, he locates Blofeld in the Alps and embarks on a classic ski chase. londonengland suicide england switzerland secretidentity newidentity honeymoon secretmission secretorganization secretlab villain kilt familyhistory titleofnobility snowstorm daughter espionage killer britishsecretservice skiing alps aftercreditsstinger GeorgeLazenby DianaRigg TellySavalas PeterR.Hunt"
1133,49730,Red Riding Hood,"Valerie is in love with a brooding outsider, Peter, but her parents have arranged for her to marry another man – who is wealthy. Unwilling to lose each other, Valerie and Peter plan to run away together when they learn that Valerie's older sister has been killed by a werewolf that prowls the dark forest surrounding their village. Hungry for revenge, the people call on famed werewolf hunter, Father Solomon, to help them kill the wolf. But Solomon's arrival brings unintended consequences as he warns that the wolf, who takes human form by day, could be any one of them. winter fantasy fairytale hood werewolf aftercreditsstinger duringcreditsstinger womandirector redridinghood AmandaSeyfried GaryOldman BillyBurke CatherineHardwicke"
1805,31640,Blood and Wine,"A man who has failed as a father and husband commits a heist to make money for his fledging business, but things become complicated when his wife interferes. robbery gun fight love murder heist theft diamond neo-noir JackNicholson StephenDorff JenniferLopez BobRafelson"
3887,10070,Feast,Patrons locked inside of a bar are forced to fight monsters. monster pub duringcreditsstinger BalthazarGetty HenryRollins NaviRawat JohnGulager
163,13183,Watchmen,"In a gritty and alternate 1985 the glory days of costumed vigilantes have been brought to a close by a government crackdown, but after one of the masked veterans is brutally murdered an investigation into the killer is initiated. The reunited heroes set out to prevent their own destruction, but in doing so uncover a sinister plot that puts all of humanity in grave danger. dccomics secretidentity massmurder retirement basedoncomicbook conspiracy nuclearwar doomsday soviet maskedvigilante doomsdayclock redsquare deathofsuperhero americanpresident 1980s MalinÅkerman BillyCrudup CarlaGugino ZackSnyder"
3258,9490,Half Baked,"Three lovable party buds try to bail their friend out of jail. But just when the guys have mastered a plan, everything comes dangerously close to going up in smoke. smoking company marijuana drug womandirector DaveChappelle TommyChong HarlandWilliams TamraDavis"
4534,12281,Mean Creek,"Teenagers living in small-town Oregon take a boat trip for a birthday celebration. When they get an idea to play a mean trick on the town bully, it suddenly goes too far. Soon they're forced to deal with the unexpected consequences of their actions. suicide alcohol secret birthday lake oregon brother party love friends prank bully drug gayman naked invite dare RoryCulkin ScottMechlowicz TrevorMorgan JacobAaronEstes"
3686,300706,Let's Kill Ward's Wife,"Everyone hates Ward’s wife and wants her dead, Ward (Donald Faison) most of all. But when his friends’ murderous fantasies turn into an (accidental) reality, they have to deal with a whole new set of problems — like how to dispose of the body and still make their 3 p.m. tee time. Scott Foley's directorial debut, also starring Foley, Patrick Wilson, Amy Acker, and Nicolette Sheridan, is a blackly comic caper about helping a friend out of a bad relationship by any means necessary. wifemurder murderplot PatrickWilson ScottFoley AmyAcker ScottFoley"
3221,272693,The DUFF,"Bianca's universe turns upside down when she learns that her high school refers to her as a ‘DUFF' (Designated Ugly Fat Friend). Hoping to erase that label, she enlists the help of a charming jock and her favorite teacher. Together they'll face the school's mean girl and remind everyone that we are all someone's DUFF… and that's totally fine. highschool teenager popularity highschoolstudent teencomedy duringcreditsstinger girlnextdoor basedonyoungadultnovel MaeWhitman RobbieAmell BellaThorne AriSandel"
2989,9289,The Longest Day,"The retelling of June 6, 1944, from the perspectives of the Germans, US, British, Canadians, and the Free French. Marshall Erwin Rommel, touring the defenses being established as part of the Reich's Atlantic Wall, notes to his officers that when the Allied invasion comes they must be stopped on the beach. ""For the Allies as well as the Germans, it will be the longest day"" worldwarii normandy allied widerstand steelhelmet soldier EddieAlbert PaulAnka Arletty BernhardWicki"
3388,25388,March or Die,"The French Foreign Legion, in the early 20s, is tasked to protect a group of Archaeologists in the middle east. After scenes depicting the hardship of day-to-day Foreign Legion life, and the ragtag collection of people who join, the local Arabs take offence at the Archaeologists and declare Jihad. A large battle takes place, with the inevitable last stand. gypsy middleeast foreignlegion wilderness archaeologist GeneHackman TerenceHill CatherineDeneuve DickRichards"
3664,12486,Farce of the Penguins,"In this spoof of ""March of the Penguins,"" nature footage of penguins near the South Pole gets a soundtrack of human voices. Carl and Jimmy, best friends, walk 70 miles to the mating grounds where the female penguins wait. The huddled masses of females - especially Melissa and Vicki - talk about males, mating, and what might happen this year. Carl, Jimmy, and the other males make the long trek talking about food, fornication and flatulence. Until this year, Carl's sex life has been dismal, but he falls hard for Melissa. She seems to like him. A crisis develops when Jimmy comes upon something soft in the dark. Can friends forgive? Does parenthood await Carl and Melissa? penguin balzen antarctic SamuelL.Jackson JimBelushi WhoopiGoldberg BobSaget"
1811,1985,The Constant Gardener,"Justin Quayle is a low-level British diplomat who has always gone about his work very quietly, not causing any problems. But after his radical wife Tessa is killed he becomes determined to find out why, thrusting himself into the middle of a very dangerous conspiracy. aids diplomat nairobi politician pharmaceuticalindustry cancer morgue genocideinrwanda RalphFiennes RachelWeisz DannyHuston FernandoMeirelles"
4791,287625,Stories of Our Lives,Created by the members of a Nairobi-based arts collective — who have removed their names from the film for fear of reprisal — this anthology film that dramatizes true-life stories from Kenya’s oppressed LGBTQ community is both a labour of love and a bold act of militancy. LouisBrooke AllanBryanWeku JudyGichohi JimChuchu
1428,14175,Valiant,"The animated comedy tells the story of a lowly wood pigeon named Valiant, who overcomes his small size to become a hero in Great Britain's Royal Air Force Homing Pigeon Service during World War II. The RHPS advanced the Allied cause by flying vital messages about enemy movements across the English Channel, whilst evading brutal attacks by the enemy's Falcon Brigade. animation animal 3d EwanMcGregor RickyGervais TimCurry GaryChapman"
3834,16288,Creepshow 2,"EC Comics-inspired weirdness returns with three tales. In the first, a wooden statue of a Native American comes to life...to exact vengeance on the murderer of his elderly owners. In the second, four teens are stranded on a raft on a lake with a blob that is hungry. And in the third, a hit and run woman is terrorized by the hitchhiker she accidentally killed...or did she really kill him? lake anthology revenge murder blob gore hitchhiker zombie hitandrun horroranthology GeorgeKennedy DorothyLamour LoisChiles MichaelGornick"
3250,225565,That Awkward Moment,"Best pals Jason and Daniel indulge in casual flings and revel in their carefree, unattached lives. After learning that the marriage of their friend Mikey is over, they gladly welcome him back into their circle. The three young men make a pact to have fun and avoid commitment. However, when all three find themselves involved in serious relationships, they must keep their romances secret from one another. malefriendship friendship dating relationship duringcreditsstinger youngadult ZacEfron MilesTeller MichaelB.Jordan TomGormican"
3168,9400,Set It Off,"Four black women, all of whom have suffered for lack of money and at the hands of the majority, undertake to rob banks. While initially successful, a policeman who was involved in shooting one of the women's brothers is on their trail. As the women add to the loot, their tastes and interests begin to change and their suspicions of each other increase on the way to a climactic robbery. singleparent bankrobber lastchance losangeles JadaPinkettSmith QueenLatifah VivicaA.Fox F.GaryGray"
4291,84197,Filly Brown,"“Majo” Tonorio, a.k.a. Filly Brown, is a raw, young Los Angeles hip-hop artist who spits from the heart. When a sleazy record producer offers her a crack at rap stardom, Majo faces some daunting choices. With an incarcerated mother, a record contract could be the ticket out for her struggling family. But taking the deal means selling out her talent and the true friends who helped her to the cusp of success. ResmineAtis BabyBash DavidBianchi MichaelD.Olmos"
4474,40862,Iraq for Sale: The War Profiteers,"Documentary portraying the actions of U.S. corporate contractors in the U.S.-Iraq war. Interviews with employees and former employees of such companies as Halliburton, CACI, and KBR suggest that government cronyism is behind apparent ""sweetheart"" deals that give such contractors enormous freedom to profit from supplying support and material to American troops while providing little oversight. Survivors of employees who were killed discuss the claim that the companies cared more for profit than for the welfare of their own workers, and soldiers indicate that the quality of services provided is sub-standard and severely in contradiction to the comparatively huge profits being generated. Also depicted are the unsuccessful attempts by the filmmakers to get company spokesmen to respond to the charges made by the interviewees. ShereefAkeel RobertGreenwald"
2644,9104,Buffalo Soldiers,"Set just before the fall of the Berlin Wall in 1989, Sgt. Ray Elwood is an American soldier stationed at a German army camp. A soldier because a judge gave him a choice between the army and jail, Ray spends much of his free time cooking cocaine for the MPs. When a soldier dies and a toxicology screen shows an alarming level of illegal narcotics, someone is sent in to investigate. germany corruption sex basedonnovel investigation army police base drug rogue JoaquinPhoenix EdHarris ScottGlenn GregorJordan"
1452,13056,Punisher: War Zone,"Waging his one-man war on the world of organized crime, ruthless vigilante-hero Frank Castle sets his sights on overeager mob boss Billy Russoti. After Russoti is left horribly disfigured by Castle, he sets out for vengeance under his new alias: Jigsaw. With the ""Punisher Task Force"" hot on his trail and the FBI unable to take Jigsaw in, Frank must stand up to the formidable army that Jigsaw has recruited before more of his evil deeds go unpunished. brokenneck fbiagent wallsafe trashedhouse aerialshot militarydressuniform vanity flare womandirector RayStevenson DominicWest JulieBenz LexiAlexander"
593,44564,The Dilemma,"Longtime friends Ronny and Nick are partners in an auto-design firm. They are hard at work on a presentation for a dream project that would really launch their company. Then Ronny spots Nick's wife out with another man, and in the process of investigating the possible affair, he learns that Nick has a few secrets of his own. As the presentation nears, Ronny agonizes over what might happen if the truth gets out. adultery infidelity secret investigation friendship partner love friends dilemma cheatingonpartner bestfriend KevinJames VinceVaughn WinonaRyder RonHoward"
41,44912,Green Lantern,"For centuries, a small but powerful force of warriors called the Green Lantern Corps has sworn to keep intergalactic order. Each Green Lantern wears a ring that grants him superpowers. But when a new enemy called Parallax threatens to destroy the balance of power in the Universe, their fate and the fate of Earth lie in the hands of the first human ever recruited. dccomics transformation superhero alien alieninfection magicalobject protector superpowers origin 3d RyanReynolds BlakeLively PeterSarsgaard MartinCampbell"
560,10477,Driven,"Talented rookie race-car driver Jimmy Bly has started losing his focus and begins to slip in the race rankings. It's no wonder, with the immense pressure being shoveled on him by his overly ambitious promoter brother as well as Bly's romance with his arch rival's girlfriend Sophia. With much riding on Bly, car owner Carl Henry brings former racing star Joe Tanto on board to help Bly. To drive Bly back to the top of the rankings, Tanto must first deal with the emotional scars left over from a tragic racing accident which nearly took his life. competition running career idol racingcar KipPardue RobertSeanLeonard TilSchweiger RennyHarlin"
4447,3170,Bambi,"Bambi's tale unfolds from season to season as the young prince of the forest learns about life, love, and friends. forest comingofage bestfriend lossoflovedone DonnieDunagan PeterBehn StanAlexander DavidHand"
2843,31915,Prophecy,"A Savage beast, grown to monstrous size and driven mad by toxic wastes that are poisoning the waters, spreads terror and death on a Maine countryside. monster mutant toxic nativeamerican environmental animalhorror TaliaShire RobertFoxworth ArmandAssante JohnFrankenheimer"
243,1593,Night at the Museum,"Chaos reigns at the natural history museum when night watchman Larry Daley accidentally stirs up an ancient curse, awakening Attila the Hun, an army of gladiators, a Tyrannosaurus rex and other exhibits. Larry tries desperately to keep the museum under control, but he's fighting a losing battle until President Teddy Roosevelt comes to the rescue. museum skeleton nightshift chaos genghiskhan mayacivilization naturalhistory theodoreroosevelt dinosaur basedonchildren'sbook magicalobject securityguard duringcreditsstinger inanimateobjectscomingtolife BenStiller JakeCherry CarlaGugino ShawnLevy"
1339,8470,John Q,"John Quincy Archibald is a father and husband whose son is diagnosed with an enlarged heart and then finds out he cannot receive a transplant because HMO insurance will not cover it. Therefore, he decides to take a hospital full of patients hostage until the hospital puts his son's name on the donor's list. fathersonrelationship chicago heartattack kidnapping heartdisease hostage-taking hospital DenzelWashington RobertDuvall AnneHeche NickCassavetes"
2600,37718,The Muse,"What happens when a screenwriter (Brooks) loses his edge, he turns to anyone he can for help... even if it's the mythical ""Zeus's Daughter"" (Stone). And he's willing to pay, albeit reluctantly, whatever price it takes to satisfy this goddess, especially when her advice gets him going again on a sure-fire script. However, this is not the limit of her help, she also gets the writer's wife (MacDowell) going on her own bakery enterprise, much to the chagrin of Brooks, who has already had to make many personal sacrifices for his own help. screenwriter muse AlbertBrooks SharonStone AndieMacDowell AlbertBrooks"
2766,19052,Light It Up,"On a winter day in a southside Queens high school, events collide and six students are suddenly in an armed standoff with the NYPD. At the school, classrooms freeze, teachers come and go, resources are scant. UsherRaymond VanessaWilliams ForestWhitaker CraigBolotin"
3853,540,D.E.B.S.,The star of a team of teenage crime fighters falls for the alluring villainess she must bring to justice. comingout covertoperation lesbian femaleprotagonist inthecloset basedonshortfilm lgbt metrosexual subversion femaleagent schoolgirluniform punkrocker lipsynching plaid thesis germangirl frenchgirl womandirector spyspoof SaraFoster MeaganGood JordanaBrewster AngelaRobinson
1442,18886,Flight of the Intruder,"U.S. Navy pilot Lt. Jake Grafton and his bombardier buddy, Lt. Cmdr. Virgil Cole, are two soldiers embedded in the Vietnam War growing frustrated by the military's constraints on their missions. Despite the best efforts of their commanding officer, Cmdr. Frank Camparelli, to re-engage them, this disillusioned pair decide to take the war effort into their own hands with an explosive battle plan that could well get them court-martialed. bomber vietnamwar u.s.navy aviation combat bombing DannyGlover WillemDafoe BradJohnson JohnMilius"
261,1571,Live Free or Die Hard,"John McClane is back and badder than ever, and this time he's working for Homeland Security. He calls on the services of a young hacker in his bid to stop a ring of Internet terrorists intent on taking control of America's computer infrastructure. usa washingtond.c. helicopter hostage fbi kidnapping hacker satellite transportofprisoners trafficjam fistfight ex-cop sequel suspense shootout explosion violence cellphone carchase policecar walkietalkie basedonarticle cyberterrorism actionhero powerplant BruceWillis JustinLong TimothyOlyphant LenWiseman"
2586,18681,Eye of the Beholder,"A reclusive surveillance expert is hired to spy on a mysterious blackmailer, who just may be a serial killer. beautifulwoman serialkiller secretservice blindness EwanMcGregor AshleyJudd PatrickBergin StephanElliott"
1689,11499,Frost/Nixon,"For three years after being forced from office, Nixon remained silent. But in summer 1977, the steely, cunning former commander-in-chief agreed to sit for one all-inclusive interview to confront the questions of his time in office and the Watergate scandal that ended his presidency. Nixon surprised everyone in selecting Frost as his televised confessor, intending to easily outfox the breezy British showman and secure a place in the hearts and minds of Americans. Likewise, Frost's team harboured doubts about their boss's ability to hold his own. But as the cameras rolled, a charged battle of wits resulted. camera lie scandal watergatescandal richardnixon reporter writer MichaelSheen FrankLangella KevinBacon RonHoward"
1725,218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","Alexander's day begins with gum stuck in his hair, followed by more calamities. Though he finds little sympathy from his family and begins to wonder if bad things only happen to him, his mom, dad, brother, and sister all find themselves living through their own terrible, horrible, no good, very bad day. basedonnovel jobinterview badluck wish oneday basedonchildren'sbook driver'stest SteveCarell JenniferGarner EdOxenbould MiguelArteta"
3782,27551,The Barbarians,Orphaned brothers Kutchek and Gore are adopted by a tribe led by Canary the owner of a powerful jewel. The evil Kadar wants both Canary and the jewel. Attacking the tribe he kidnaps Canary but the stone eludes him. The brothers are taken to be trained as gladiators and years later have grown to be VERY big. They escape and set off on a quest to find the jewel and rescue Canary. dragon barbarian PeterPaul DavidPaul RichardLynch RuggeroDeodato
834,2320,Executive Decision,"Terrorists hijack a 747 inbound to Washington D.C., demanding the the release of their imprisoned leader. Intelligence expert David Grant (Kurt Russell) suspects another reason and he is soon the reluctant member of a special assault team that is assigned to intercept the plane and hijackers. bomb ransom hostage airplane hijacking terrorcell specialunit deception rescue covertoperation disaster shootout terrorism explosion violence surveillance nightvisiongoggles flightattendant intelligenceagent flashback handtohandcombat nervegas KurtRussell StevenSeagal HalleBerry StuartBaird"
1866,227156,The Giver,"In a seemingly perfect community, without war, pain, suffering, differences or choice, a young boy is chosen to learn from an elderly man about the true pain and pleasure of the ""real"" world. dystopia blackandwhite basedonyoungadultnovel JeffBridges MerylStreep BrentonThwaites PhillipNoyce"
2496,18840,The White Countess,"The last movie from the team of Ismail Merchant, James Ivory, and Kazuo Ishiguro. Set in 1930s Shanghai, ""The White Countess"" is both Sofia (Natasha Richardson), a fallen member of the Russian aristocracy, and a nightclub created by a blind American diplomat named Jackson (Ralph Fiennes), who asks Sofia to be the centerpiece of the world he wants to create. RalphFiennes NatashaRichardson HiroyukiSanada JamesIvory"
2010,6973,In the Valley of Elah,A career officer and his wife work with a police detective to uncover the truth behind their son's disappearance following his return from a tour of duty in Iraq. fathersonrelationship detective warcrimes patriotism homicide investigation iraq militaryservice police cover-up disappearance murderinvestigation TommyLeeJones CharlizeTheron SusanSarandon PaulHaggis
340,1408,Cutthroat Island,"Morgan Adams and her slave, William Shaw, are on a quest to recover the three portions of a treasure map. Unfortunately, the final portion is held by her murderous uncle, Dawg. Her crew is skeptical of her leadership abilities, so she must complete her quest before they mutiny against her. This is made yet more difficult by the efforts of the British crown to end her pirate raids. exoticisland treasure map ship scalp pirate GeenaDavis MatthewModine FrankLangella RennyHarlin"
4700,288927,Archaeology of a Woman,A woman's dementia uncovers secrets of a 30-year-old crime as her daughter struggles to deal with the fallout womandirector SallyKirkland VictoriaClark JamesMurtaugh SharonGreytak
1601,293863,The Age of Adaline,"After 29-year-old Adaline recovers from a nearly lethal accident, she inexplicably stops growing older. As the years stretch on and on, Adaline keeps her secret to herself until she meets a man who changes her life. sanfrancisco immortality love forever BlakeLively MichielHuisman HarrisonFord LeeTolandKrieger"
2805,23631,Machete,"After being set-up and betrayed by the man who hired him to assassinate a Texas Senator, an ex-Federale launches a brutal rampage of revenge against his former boss. illegalimmigration immigrationlaw machete politician deathofachild hardtokill brutaldeath DannyTrejo MichelleRodriguez JessicaAlba RobertRodriguez"
4519,23069,Benji,A stray dog saves two kidnapped children. hostage affection rescue dog animalactor benji PatsyGarrett AllenFiuzat CynthiaSmith JoeCamp
480,5491,Battlefield Earth,"In the year 3000, man is no match for the Psychlos, a greedy, manipulative race of aliens on a quest for ultimate profit. Led by the powerful Terl, the Psychlos are stripping Earth clean of its natural resources, using the broken remnants of humanity as slaves. What is left of the human race has descended into a near primitive state. After being captured, it is up to Tyler to save mankind. basedonnovel post-apocalyptic dystopia mining fighterjet alieninvasion scientology cavemen bureaucrat cityruin JohnTravolta BarryPepper ForestWhitaker RogerChristian"
2642,400,Things to Do in Denver When You're Dead,A mafia film in Tarantino style with a star-studded cast. Jimmy’s “The Saint” gangster career has finally ended. Yet now he finds him self doing favors for a wise godfather known as “The Man with the Plan.” fathersonrelationship bountyhunter boat wayoflife coffin denver godmother paranoia hitman friendship psychopath revenge murder independentfilm mafia diner blood gangster violence illegalprostitution extramaritalaffair AndyGarcía ChristopherLloyd WilliamForsythe GaryFleder
3627,17431,Moon,"With only three weeks left in his three year contract, Sam Bell is getting anxious to finally return to Earth. He is the only occupant of a Moon-based manufacturing facility along with his computer and assistant, GERTY. When he has an accident however, he wakens to find that he is not alone. moon artificialintelligence clone isolation future dystopia space cloning moonbase SamRockwell KevinSpacey DominiqueMcElligott DuncanJones"
3166,68684,Detention,"As a killer named Cinderhella stalks the student body at the high school in Grizzly Lake, a group of co-eds band together to survive while they're all serving detention. highschool murder slasher horrorspoof ShanleyCaswell JoshHutcherson SpencerLocke JosephKahn"
4463,905,Pandora's Box,The rise and inevitable fall of an amoral but naive young woman whose insouciant eroticism inspires lust and violence in those around her. londonengland casino irony forbiddenlove lossofhusband reward silentfilm LouiseBrooks FritzKortner FrancisLederer G.W.Pabst
4215,74084,Dil Jo Bhi Kahey...,"During the British rule in India, several Indians were lured by the British to travel to distant Mauritius where they would have a better life. Upon reaching this island, the Indians were enslaved, tortured and made to labor in what is now known as the ""Coolie Ghat"". After the British left India, the Indians in Mauritius decided to continue to live there along with other nationals from different countries. AmitabhBachchan Revathi KaranSharma RomeshSharma"
4025,19316,Saving Face,A Chinese-American lesbian and her traditionalist mother are reluctant to go public with secret loves that clash against cultural expectations. lesbianrelationship lgbt womandirector MichelleKrusiec JoanChen LynnChen AliceWu
1766,13155,Return to Oz,"Dorothy, saved from a psychiatric experiment by a mysterious girl, finds herself back in the land of her dreams, and makes delightful new friends, and dangerous new enemies. wizardofoz FairuzaBalk NicolWilliamson JeanMarsh WalterMurch"
4304,20770,But I'm a Cheerleader,"Megan is an all-American girl. A cheerleader. She has a boyfriend. But Megan doesn't like kissing her boyfriend very much. And she's pretty touchy with her cheerleader friends. Her conservative parents worry that she must be a lesbian and send her off to ""sexual redirection"" school, where she must learn how to be straight. comingout cheerleader homosexuality independentfilm lesbian lesbianinterest womandirector NatashaLyonne BrandtWille BudCort JamieBabbit"
2453,10760,Sydney White,A modern retelling of Snow White set against students in their freshman year of college in the greek system. college romance sorority student snowwhite youngadult modernfairytale AmandaBynes SaraPaxton MattLong JoeNussbaum
2690,12403,A Perfect Getaway,"For their honeymoon, newlyweds Cliff and Cydney head to the tropical islands of Hawaii. While journeying through the paradisaical countryside the couple encounters Kale and Cleo, two disgruntled hitchhikers and Nick and Gina, two wild but well-meaning spirits who help guide them through the lush jungles. The picturesque waterfalls and scenic mountainsides quickly give way to terror when Cliff and Cydney learn of a grisly murder that occurred nearby and realize that they're being followed by chance acquaintances that suspiciously fit the description of the killers. hawaii honeymoon doublemurder murder MillaJovovich TimothyOlyphant SteveZahn DavidTwohy"
4421,92635,Snow White: A Deadly Summer,A troubled teenage girl finds herself in a web of lies and deceit when her stepmother attempts to murder her by sending her to a discipline camp. ShanleyCaswell MaureenMcCormick EricRoberts DavidDeCoteau
